date,geography,variable,estimate,geography_type,share,metric,grouping,moe,share_moe,estimate_moe
2016-12-01,Newark,"Fatal Collisions per 100,000 People",5.0134213467303095,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2016-12-01,Orlando,"Fatal Collisions per 100,000 People",10.423079562509137,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2016-12-01,Philadelphia,"Fatal Collisions per 100,000 People",6.182297786758443,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2016-12-01,Phoenix,"Fatal Collisions per 100,000 People",9.420097798715291,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2016-12-01,Pierce County,"Fatal Collisions per 100,000 People",6.171238666051943,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2016-12-01,Portland,"Fatal Collisions per 100,000 People",5.238169794986093,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2016-12-01,Sacramento,"Fatal Collisions per 100,000 People",8.59093349697016,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2016-12-01,San Antonio,"Fatal Collisions per 100,000 People",10.651875759843898,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2016-12-01,San Diego,"Fatal Collisions per 100,000 People",6.553233030753474,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2016-12-01,Seattle,"Fatal Collisions per 100,000 People",4.846531179308163,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2016-12-01,Snohomish County,"Fatal Collisions per 100,000 People",4.877090723114378,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2016-12-01,St Louis,"Fatal Collisions per 100,000 People",9.114829456438422,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2016-12-01,Tampa,"Fatal Collisions per 100,000 People",12.931653385024049,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2016-12-01,Washington DC,"Fatal Collisions per 100,000 People",4.607162431224098,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Atlanta,"Fatal Collisions per 100,000 People",8.41552582852958,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Austin,"Fatal Collisions per 100,000 People",10.01169823920235,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Baltimore,"Fatal Collisions per 100,000 People",7.034257982485988,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Bay Area,"Fatal Collisions per 100,000 People",5.486256508048847,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Boston,"Fatal Collisions per 100,000 People",3.9789035219513207,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Charlotte,"Fatal Collisions per 100,000 People",8.7085598411985,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Chicago,"Fatal Collisions per 100,000 People",4.7729963857576045,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Dallas,"Fatal Collisions per 100,000 People",8.815002508384707,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Denver,"Fatal Collisions per 100,000 People",6.70133795790714,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Detroit,"Fatal Collisions per 100,000 People",7.623421587905411,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Houston,"Fatal Collisions per 100,000 People",9.556115215836117,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,King County,"Fatal Collisions per 100,000 People",4.343476452456165,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Kitsap County,"Fatal Collisions per 100,000 People",5.870924632005036,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Los Angeles,"Fatal Collisions per 100,000 People",7.536149617988835,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Miami,"Fatal Collisions per 100,000 People",10.206336101425466,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Minneapolis,"Fatal Collisions per 100,000 People",3.35831829224869,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,New York City,"Fatal Collisions per 100,000 People",3.9031092898681083,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Newark,"Fatal Collisions per 100,000 People",4.9132942838058655,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Orlando,"Fatal Collisions per 100,000 People",10.946197019922078,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Philadelphia,"Fatal Collisions per 100,000 People",6.25067989698096,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Phoenix,"Fatal Collisions per 100,000 People",9.857405266081976,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Pierce County,"Fatal Collisions per 100,000 People",6.389073264922923,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Portland,"Fatal Collisions per 100,000 People",5.430300166089934,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Sacramento,"Fatal Collisions per 100,000 People",9.0885526889976,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,San Antonio,"Fatal Collisions per 100,000 People",10.398138351262695,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,San Diego,"Fatal Collisions per 100,000 People",6.638923276278184,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Seattle,"Fatal Collisions per 100,000 People",4.987332625793072,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Snohomish County,"Fatal Collisions per 100,000 People",4.922891965840312,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,St Louis,"Fatal Collisions per 100,000 People",9.587090723543374,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Tampa,"Fatal Collisions per 100,000 People",13.241651999606185,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2017-12-01,Washington DC,"Fatal Collisions per 100,000 People",4.705999454016237,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Atlanta,"Fatal Collisions per 100,000 People",8.794793177123276,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Austin,"Fatal Collisions per 100,000 People",10.132593444896418,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Baltimore,"Fatal Collisions per 100,000 People",7.2460395596527345,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Bay Area,"Fatal Collisions per 100,000 People",5.565545106841008,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Boston,"Fatal Collisions per 100,000 People",3.9101345113679393,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Charlotte,"Fatal Collisions per 100,000 People",9.246436097426066,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Chicago,"Fatal Collisions per 100,000 People",4.8877738915797755,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Dallas,"Fatal Collisions per 100,000 People",9.029743361619657,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Denver,"Fatal Collisions per 100,000 People",6.980541739900029,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Detroit,"Fatal Collisions per 100,000 People",7.558007071984643,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Houston,"Fatal Collisions per 100,000 People",9.358328588701026,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,King County,"Fatal Collisions per 100,000 People",4.47473416242268,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Kitsap County,"Fatal Collisions per 100,000 People",6.629202781217257,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Los Angeles,"Fatal Collisions per 100,000 People",7.803602704008413,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Miami,"Fatal Collisions per 100,000 People",10.647438026112578,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Minneapolis,"Fatal Collisions per 100,000 People",3.5069157958593387,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,New York City,"Fatal Collisions per 100,000 People",3.7240484807704,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Newark,"Fatal Collisions per 100,000 People",4.974948116583006,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Orlando,"Fatal Collisions per 100,000 People",11.357516363665592,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Philadelphia,"Fatal Collisions per 100,000 People",6.478668668570621,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Phoenix,"Fatal Collisions per 100,000 People",10.022179742786877,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Pierce County,"Fatal Collisions per 100,000 People",6.559359880908075,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Portland,"Fatal Collisions per 100,000 People",5.598301699196532,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Sacramento,"Fatal Collisions per 100,000 People",9.427133173074775,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,San Antonio,"Fatal Collisions per 100,000 People",10.147888844018215,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,San Diego,"Fatal Collisions per 100,000 People",6.97582953785432,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Seattle,"Fatal Collisions per 100,000 People",5.16675048720689,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Snohomish County,"Fatal Collisions per 100,000 People",5.059622180976837,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,St Louis,"Fatal Collisions per 100,000 People",10.080746392367368,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Tampa,"Fatal Collisions per 100,000 People",13.81217260375444,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2018-12-01,Washington DC,"Fatal Collisions per 100,000 People",4.834271827363831,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Atlanta,"Fatal Collisions per 100,000 People",9.297530382702329,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Austin,"Fatal Collisions per 100,000 People",10.18986372329846,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Baltimore,"Fatal Collisions per 100,000 People",7.415795501393949,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Bay Area,"Fatal Collisions per 100,000 People",5.753547394003601,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Boston,"Fatal Collisions per 100,000 People",3.8072598577667764,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Charlotte,"Fatal Collisions per 100,000 People",9.385132060286308,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Chicago,"Fatal Collisions per 100,000 People",5.144244546352248,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Dallas,"Fatal Collisions per 100,000 People",9.121888976967096,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Denver,"Fatal Collisions per 100,000 People",7.316322463128257,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Detroit,"Fatal Collisions per 100,000 People",7.4875640914628905,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Houston,"Fatal Collisions per 100,000 People",9.325351890311186,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,King County,"Fatal Collisions per 100,000 People",4.664081380932471,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Kitsap County,"Fatal Collisions per 100,000 People",6.243371119519185,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Los Angeles,"Fatal Collisions per 100,000 People",7.956238353358054,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Miami,"Fatal Collisions per 100,000 People",10.895370945020737,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Minneapolis,"Fatal Collisions per 100,000 People",3.7061844015963996,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,New York City,"Fatal Collisions per 100,000 People",3.6516670097020523,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Newark,"Fatal Collisions per 100,000 People",4.975429892831033,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Orlando,"Fatal Collisions per 100,000 People",11.76088239903509,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Philadelphia,"Fatal Collisions per 100,000 People",6.4624926532811555,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Phoenix,"Fatal Collisions per 100,000 People",10.252849723086952,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Pierce County,"Fatal Collisions per 100,000 People",6.818599040151058,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Portland,"Fatal Collisions per 100,000 People",6.051370147682248,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Sacramento,"Fatal Collisions per 100,000 People",10.118752684905338,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,San Antonio,"Fatal Collisions per 100,000 People",9.94285312459883,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,San Diego,"Fatal Collisions per 100,000 People",7.06860192764152,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Seattle,"Fatal Collisions per 100,000 People",5.322433865375295,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Snohomish County,"Fatal Collisions per 100,000 People",5.18272225616168,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,St Louis,"Fatal Collisions per 100,000 People",10.51083021260859,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Tampa,"Fatal Collisions per 100,000 People",14.071547268038676,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2019-12-01,Washington DC,"Fatal Collisions per 100,000 People",4.9593799729055545,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Atlanta,"Fatal Collisions per 100,000 People",9.491179908410114,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Austin,"Fatal Collisions per 100,000 People",10.083948874379207,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Baltimore,"Fatal Collisions per 100,000 People",7.620266480790251,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Bay Area,"Fatal Collisions per 100,000 People",5.737984393615877,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Boston,"Fatal Collisions per 100,000 People",3.8039722527395394,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Charlotte,"Fatal Collisions per 100,000 People",9.643725286298094,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Chicago,"Fatal Collisions per 100,000 People",5.501957158566879,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Dallas,"Fatal Collisions per 100,000 People",9.43029057491794,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Denver,"Fatal Collisions per 100,000 People",7.305494330138531,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Detroit,"Fatal Collisions per 100,000 People",7.7004183416550935,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Houston,"Fatal Collisions per 100,000 People",9.457854101833851,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,King County,"Fatal Collisions per 100,000 People",4.620091826572179,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Kitsap County,"Fatal Collisions per 100,000 People",5.800442469649928,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Los Angeles,"Fatal Collisions per 100,000 People",8.193187222025395,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Miami,"Fatal Collisions per 100,000 People",10.936631811046846,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Minneapolis,"Fatal Collisions per 100,000 People",3.7854595644974363,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,New York City,"Fatal Collisions per 100,000 People",3.5228067236914065,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Newark,"Fatal Collisions per 100,000 People",4.9862914285918905,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Orlando,"Fatal Collisions per 100,000 People",11.795957162527873,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Philadelphia,"Fatal Collisions per 100,000 People",6.7462279956607984,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Phoenix,"Fatal Collisions per 100,000 People",10.406683650396332,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Pierce County,"Fatal Collisions per 100,000 People",6.727498200394231,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Portland,"Fatal Collisions per 100,000 People",6.371126931522469,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Sacramento,"Fatal Collisions per 100,000 People",10.251899844987774,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,San Antonio,"Fatal Collisions per 100,000 People",9.84143945524738,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,San Diego,"Fatal Collisions per 100,000 People",7.292484589211093,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Seattle,"Fatal Collisions per 100,000 People",5.222226960556701,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Snohomish County,"Fatal Collisions per 100,000 People",5.027280389170646,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,St Louis,"Fatal Collisions per 100,000 People",10.9359343596624,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Tampa,"Fatal Collisions per 100,000 People",14.237148560523622,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2020-12-01,Washington DC,"Fatal Collisions per 100,000 People",5.134054271425822,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Atlanta,"Fatalities per 100,000 People",9.73585787470877,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Austin,"Fatalities per 100,000 People",11.69012076996693,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Baltimore,"Fatalities per 100,000 People",8.922315478763846,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Bay Area,"Fatalities per 100,000 People",6.023627529034584,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Boston,"Fatalities per 100,000 People",4.812822931824399,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Charlotte,"Fatalities per 100,000 People",9.985835751735507,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Chicago,"Fatalities per 100,000 People",5.669695406315218,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Dallas,"Fatalities per 100,000 People",9.718992623724501,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Denver,"Fatalities per 100,000 People",6.812505845866504,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Detroit,"Fatalities per 100,000 People",7.561913959558279,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Houston,"Fatalities per 100,000 People",11.02211759057125,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,King County,"Fatalities per 100,000 People",5.15115829222074,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Kitsap County,"Fatalities per 100,000 People",7.358411230067601,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Los Angeles,"Fatalities per 100,000 People",8.6092777681483,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Miami,"Fatalities per 100,000 People",12.49527959146313,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Minneapolis,"Fatalities per 100,000 People",4.807860103379676,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,New York City,"Fatalities per 100,000 People",4.9662781864486,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Newark,"Fatalities per 100,000 People",6.213381322115495,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Orlando,"Fatalities per 100,000 People",13.984726178949806,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Philadelphia,"Fatalities per 100,000 People",7.499397465913785,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Phoenix,"Fatalities per 100,000 People",11.973415391009452,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Pierce County,"Fatalities per 100,000 People",7.180447717524764,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Portland,"Fatalities per 100,000 People",5.677909928838529,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Sacramento,"Fatalities per 100,000 People",9.807753936307707,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,San Antonio,"Fatalities per 100,000 People",10.42445290027028,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,San Diego,"Fatalities per 100,000 People",8.443430997449767,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Seattle,"Fatalities per 100,000 People",5.883291590639462,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Snohomish County,"Fatalities per 100,000 People",5.877107944323044,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,St Louis,"Fatalities per 100,000 People",10.277979389987822,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Tampa,"Fatalities per 100,000 People",15.34414888044055,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2010-12-01,Washington DC,"Fatalities per 100,000 People",6.8874042252283365,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Atlanta,"Fatalities per 100,000 People",8.698059870387587,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Austin,"Fatalities per 100,000 People",10.801886327260029,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Baltimore,"Fatalities per 100,000 People",8.452518164572753,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Bay Area,"Fatalities per 100,000 People",5.569625544358876,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Boston,"Fatalities per 100,000 People",4.590960972932825,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Charlotte,"Fatalities per 100,000 People",9.287859338942566,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Chicago,"Fatalities per 100,000 People",5.102445947823384,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Dallas,"Fatalities per 100,000 People",9.076542457729788,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Denver,"Fatalities per 100,000 People",6.311255639508605,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Detroit,"Fatalities per 100,000 People",7.3801502717016065,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Houston,"Fatalities per 100,000 People",10.612464005975912,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,King County,"Fatalities per 100,000 People",4.454041885809894,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Kitsap County,"Fatalities per 100,000 People",7.382501865686613,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Los Angeles,"Fatalities per 100,000 People",7.7846171217325635,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Miami,"Fatalities per 100,000 People",11.335322322894184,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Minneapolis,"Fatalities per 100,000 People",4.517939396078569,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,New York City,"Fatalities per 100,000 People",4.770073592285682,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Newark,"Fatalities per 100,000 People",5.866206495357142,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Orlando,"Fatalities per 100,000 People",13.090905890687635,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Philadelphia,"Fatalities per 100,000 People",7.198639971234006,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Phoenix,"Fatalities per 100,000 People",10.394972823435097,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Pierce County,"Fatalities per 100,000 People",6.594839348702763,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Portland,"Fatalities per 100,000 People",5.311446722245842,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Sacramento,"Fatalities per 100,000 People",9.099577239736853,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,San Antonio,"Fatalities per 100,000 People",10.186864699828012,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,San Diego,"Fatalities per 100,000 People",7.684142536923578,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Seattle,"Fatalities per 100,000 People",5.315187614901246,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Snohomish County,"Fatalities per 100,000 People",5.478783199155189,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,St Louis,"Fatalities per 100,000 People",9.729369695355944,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Tampa,"Fatalities per 100,000 People",14.253992365086557,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2011-12-01,Washington DC,"Fatalities per 100,000 People",6.297221622391087,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2012-12-01,Atlanta,"Fatalities per 100,000 People",8.19931865797675,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2012-12-01,Austin,"Fatalities per 100,000 People",10.41289260352179,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2012-12-01,Baltimore,"Fatalities per 100,000 People",8.263215068215713,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2012-12-01,Bay Area,"Fatalities per 100,000 People",5.148097030752768,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2012-12-01,Boston,"Fatalities per 100,000 People",4.444438010223655,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2012-12-01,Charlotte,"Fatalities per 100,000 People",8.508629737971468,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2012-12-01,Chicago,"Fatalities per 100,000 People",4.788606389836675,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2012-12-01,Dallas,"Fatalities per 100,000 People",8.683094012912298,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2012-12-01,Denver,"Fatalities per 100,000 People",6.059237581496568,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2012-12-01,Detroit,"Fatalities per 100,000 People",7.322953492244817,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2012-12-01,Houston,"Fatalities per 100,000 People",10.265535513033411,Metro Regions,0,5yr Fatality Rate,All,0,0,NA
2012-12-01,King County,"Fatalities per 100,000 People",4.369384014752854,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
2012-12-01,Kitsap County,"Fatalities per 100,000 People",7.239459029435163,PSRC Region,0,5yr Fatality Rate,All,0,0,NA
